pump_id,timestamp,vibration_rms_g,vibration_peak_freq_hz,temperature_c,acoustic_level_db,current_draw_a,vibration_rms_roll_mean_6h,vibration_rms_roll_std_6h,RUL_days,right_censored,failure_mode_label,anomaly_label,data_split
PUMP_04,2026-04-22 06:00:00,0.1514,51.39,34.11,59.5,3.919,0.1603,0.0171,32.75,False,Normal,0,train
PUMP_04,2026-04-22 07:00:00,0.1541,48.12,34.6,58.54,3.991,0.157,0.0158,32.71,False,Normal,0,train
PUMP_04,2026-04-22 08:00:00,0.1587,50.01,35.02,57.88,4.054,0.161,0.0114,32.67,False,Normal,0,train
PUMP_04,2026-04-22 09:00:00,0.1733,50.06,33.78,58.94,4.116,0.1624,0.0124,32.62,False,Normal,0,train
PUMP_04,2026-04-22 10:00:00,0.1551,51.99,34.79,59.09,4.048,0.1579,0.0079,32.58,False,Normal,0,train
PUMP_04,2026-04-22 11:00:00,0.1696,49.19,33.32,57.54,3.952,0.1604,0.009,32.54,False,Normal,0,train
PUMP_04,2026-04-22 12:00:00,0.1572,49.78,33.48,57.69,3.918,0.1613,0.0081,32.5,False,Normal,0,train
PUMP_04,2026-04-22 13:00:00,0.1615,50.78,33.41,58.28,3.913,0.1626,0.0073,32.46,False,Normal,0,train
PUMP_04,2026-04-22 14:00:00,0.1457,49.08,32.71,57.09,3.979,0.1604,0.0101,32.42,False,Normal,0,train
PUMP_04,2026-04-22 15:00:00,0.1393,48.81,33.57,57.18,3.959,0.1547,0.0109,32.38,False,Normal,0,train
PUMP_04,2026-04-22 16:00:00,0.1214,52.81,34.05,56.65,3.897,0.1491,0.0174,32.33,False,Normal,0,train
PUMP_04,2026-04-22 17:00:00,0.1039,50.84,33.82,60.09,4.057,0.1382,0.022,32.29,False,Normal,0,train
PUMP_04,2026-04-22 18:00:00,0.1341,51.82,33.23,56.38,3.972,0.1343,0.0199,32.25,False,Normal,0,train
PUMP_04,2026-04-22 19:00:00,0.1024,51.09,32.52,56.43,4.035,0.1245,0.0183,32.21,False,Normal,0,train
PUMP_04,2026-04-22 20:00:00,0.1399,49.82,33.55,55.26,3.896,0.1235,0.0171,32.17,False,Normal,0,train
PUMP_04,2026-04-22 21:00:00,0.1528,49.09,33.49,58.74,4.081,0.1258,0.0202,32.12,False,Normal,0,train
PUMP_04,2026-04-22 22:00:00,0.1454,49.15,35.14,56.86,4.066,0.1298,0.0215,32.08,False,Normal,0,train
PUMP_04,2026-04-22 23:00:00,0.105,48.9,33.99,58.91,4.092,0.1299,0.0213,32.04,False,Normal,0,train
PUMP_04,2026-04-23 00:00:00,0.1436,48.91,35.05,57.94,3.99,0.1315,0.022,32.0,False,Normal,0,train
PUMP_04,2026-04-23 01:00:00,0.1604,48.83,33.57,59.53,3.981,0.1412,0.0192,31.96,False,Normal,0,train
PUMP_04,2026-04-23 02:00:00,0.1737,51.17,34.63,56.98,4.05,0.1468,0.0233,31.92,False,Normal,0,train
PUMP_04,2026-04-23 03:00:00,0.1646,48.56,34.15,58.07,4.104,0.1488,0.0243,31.88,False,Normal,0,train
PUMP_04,2026-04-23 04:00:00,0.1583,52.09,33.51,59.33,3.998,0.1509,0.0245,31.83,False,Normal,0,train
PUMP_04,2026-04-23 05:00:00,0.1664,51.13,34.15,59.46,3.875,0.1612,0.0101,31.79,False,Normal,0,train
PUMP_04,2026-04-23 06:00:00,0.1873,51.01,33.88,59.3,3.964,0.1684,0.0107,31.75,False,Normal,0,train
PUMP_04,2026-04-23 07:00:00,0.1597,50.36,33.82,58.67,4.108,0.1683,0.0108,31.71,False,Normal,0,train
PUMP_04,2026-04-23 08:00:00,0.136,50.62,33.0,57.97,4.062,0.162,0.0165,31.67,False,Normal,0,train
PUMP_04,2026-04-23 09:00:00,0.1497,49.37,35.18,58.7,4.025,0.1596,0.0171,31.62,False,Normal,0,train
PUMP_04,2026-04-23 10:00:00,0.1435,48.74,34.33,56.43,3.966,0.1571,0.0184,31.58,False,Normal,0,train
PUMP_04,2026-04-23 11:00:00,0.1348,49.33,33.33,57.55,4.137,0.1518,0.0197,31.54,False,Normal,0,train
PUMP_04,2026-04-23 12:00:00,0.139,48.03,34.23,59.69,3.917,0.1438,0.0095,31.5,False,Normal,0,train
PUMP_04,2026-04-23 13:00:00,0.1885,50.69,33.79,59.11,4.001,0.1486,0.0203,31.46,False,Normal,0,train
PUMP_04,2026-04-23 14:00:00,0.1293,48.5,34.84,56.54,4.039,0.1475,0.0213,31.42,False,Normal,0,train
PUMP_04,2026-04-23 15:00:00,0.135,50.98,33.83,58.42,4.034,0.145,0.0218,31.38,False,Normal,0,train
PUMP_04,2026-04-23 16:00:00,0.1828,51.02,33.97,56.92,3.937,0.1516,0.0266,31.33,False,Normal,0,train
PUMP_04,2026-04-23 17:00:00,0.1485,50.39,33.62,57.66,4.066,0.1539,0.0255,31.29,False,Normal,0,train
PUMP_04,2026-04-23 18:00:00,0.1447,49.24,34.29,59.78,4.048,0.1548,0.0249,31.25,False,Normal,0,train
PUMP_04,2026-04-23 19:00:00,0.1479,48.73,33.99,55.82,4.015,0.148,0.0187,31.21,False,Normal,0,train
PUMP_04,2026-04-23 20:00:00,0.1436,48.91,34.75,56.47,4.034,0.1504,0.0166,31.17,False,Normal,0,train
PUMP_04,2026-04-23 21:00:00,0.1354,48.61,34.18,58.18,3.957,0.1505,0.0165,31.12,False,Normal,0,train
PUMP_04,2026-04-23 22:00:00,0.1493,49.98,35.47,58.56,4.149,0.1449,0.0052,31.08,False,Normal,0,train
PUMP_04,2026-04-23 23:00:00,0.1551,49.84,33.92,57.64,4.109,0.146,0.0066,31.04,False,Normal,0,train
PUMP_04,2026-04-24 00:00:00,0.1241,52.86,33.52,59.39,3.948,0.1426,0.0112,31.0,False,Normal,0,train
PUMP_04,2026-04-24 01:00:00,0.1451,52.79,33.57,57.73,3.987,0.1421,0.011,30.96,False,Normal,0,train
PUMP_04,2026-04-24 02:00:00,0.1289,52.29,33.57,58.33,4.093,0.1396,0.0121,30.92,False,Normal,0,train
PUMP_04,2026-04-24 03:00:00,0.143,49.7,33.51,58.07,4.054,0.1409,0.012,30.88,False,Normal,0,train
PUMP_04,2026-04-24 04:00:00,0.1659,47.88,34.91,57.69,4.011,0.1437,0.0157,30.83,False,Normal,0,train
PUMP_04,2026-04-24 05:00:00,0.1526,50.28,33.85,58.9,3.922,0.1433,0.0153,30.79,False,Normal,0,train
PUMP_04,2026-04-24 06:00:00,0.1558,49.63,34.18,57.03,3.931,0.1485,0.0126,30.75,False,Normal,0,train
PUMP_04,2026-04-24 07:00:00,0.1182,50.06,33.24,59.55,4.008,0.1441,0.0178,30.71,False,Normal,0,train
PUMP_04,2026-04-24 08:00:00,0.1378,50.65,34.0,59.16,4.136,0.1455,0.0166,30.67,False,Normal,0,train
PUMP_04,2026-04-24 09:00:00,0.139,51.06,32.6,59.18,4.096,0.1449,0.0168,30.62,False,Normal,0,train
PUMP_04,2026-04-24 10:00:00,0.1286,47.33,34.22,60.74,4.053,0.1387,0.0142,30.58,False,Normal,0,train
PUMP_04,2026-04-24 11:00:00,0.1548,51.94,33.69,58.51,4.062,0.139,0.0147,30.54,False,Normal,0,train
PUMP_04,2026-04-24 12:00:00,0.1506,51.44,34.96,58.15,3.82,0.1382,0.0136,30.5,False,Normal,0,train
PUMP_04,2026-04-24 13:00:00,0.1594,49.14,34.5,58.56,4.028,0.145,0.0118,30.46,False,Normal,0,train
PUMP_04,2026-04-24 14:00:00,0.1641,51.33,34.49,57.51,4.027,0.1494,0.0133,30.42,False,Normal,0,train
PUMP_04,2026-04-24 15:00:00,0.1635,49.62,33.48,57.9,3.885,0.1535,0.0132,30.38,False,Normal,0,train
PUMP_04,2026-04-24 16:00:00,0.1466,50.05,34.22,57.0,4.181,0.1565,0.0071,30.33,False,Normal,0,train
PUMP_04,2026-04-24 17:00:00,0.1432,49.78,35.18,59.63,4.04,0.1546,0.009,30.29,False,Normal,0,train
PUMP_04,2026-04-24 18:00:00,0.1442,48.91,33.55,56.79,4.048,0.1535,0.0099,30.25,False,Normal,0,train
PUMP_04,2026-04-24 19:00:00,0.1251,48.12,33.5,57.02,3.943,0.1478,0.0146,30.21,False,Normal,0,train
PUMP_04,2026-04-24 20:00:00,0.1454,54.1,34.04,57.75,4.024,0.1447,0.0122,30.17,False,Normal,0,train
PUMP_04,2026-04-24 21:00:00,0.1352,50.94,34.15,56.68,4.015,0.14,0.0083,30.12,False,Normal,0,train
PUMP_04,2026-04-24 22:00:00,0.1266,50.21,34.41,57.22,4.157,0.1366,0.0091,30.08,False,Normal,0,train
PUMP_04,2026-04-24 23:00:00,0.1204,52.72,34.33,57.57,4.08,0.1328,0.0104,30.04,False,Normal,0,train
PUMP_04,2026-04-25 00:00:00,0.1136,47.48,34.15,58.95,4.019,0.1277,0.0112,30.0,False,Normal,0,train
PUMP_04,2026-04-25 01:00:00,0.1487,49.63,33.58,56.26,3.882,0.1317,0.0139,29.96,False,Normal,0,train
PUMP_04,2026-04-25 02:00:00,0.1448,49.08,35.2,57.37,3.903,0.1316,0.0138,29.92,False,Normal,0,train
PUMP_04,2026-04-25 03:00:00,0.1458,49.26,34.92,58.36,3.797,0.1333,0.015,29.88,False,Normal,0,train
PUMP_04,2026-04-25 04:00:00,0.1413,50.05,34.29,58.6,3.976,0.1358,0.0149,29.83,False,Normal,0,train
PUMP_04,2026-04-25 05:00:00,0.1512,49.34,34.77,61.11,4.044,0.1409,0.0138,29.79,False,Normal,0,train
PUMP_04,2026-04-25 06:00:00,0.1435,47.33,33.99,59.76,4.009,0.1459,0.0036,29.75,False,Normal,0,train
PUMP_04,2026-04-25 07:00:00,0.161,48.48,33.29,59.98,4.054,0.1479,0.0072,29.71,False,Normal,0,train
PUMP_04,2026-04-25 08:00:00,0.1697,48.62,34.56,56.16,4.174,0.1521,0.0111,29.67,False,Normal,0,train
PUMP_04,2026-04-25 09:00:00,0.1497,49.33,33.26,58.4,3.927,0.1527,0.0108,29.62,False,Normal,0,train
PUMP_04,2026-04-25 10:00:00,0.1713,48.57,35.27,58.75,3.926,0.1577,0.0114,29.58,False,Normal,0,train
PUMP_04,2026-04-25 11:00:00,0.1409,49.73,33.35,56.53,4.012,0.156,0.0132,29.54,False,Normal,0,train
PUMP_04,2026-04-25 12:00:00,0.121,49.78,34.87,57.72,3.877,0.1523,0.0193,29.5,False,Normal,0,train
PUMP_04,2026-04-25 13:00:00,0.1678,46.77,35.15,58.97,3.998,0.1534,0.0201,29.46,False,Normal,0,train
PUMP_04,2026-04-25 14:00:00,0.1143,48.39,33.22,59.04,3.966,0.1442,0.0235,29.42,False,Normal,0,train
PUMP_04,2026-04-25 15:00:00,0.1345,50.32,33.16,59.53,3.9,0.1416,0.0236,29.38,False,Normal,0,train
PUMP_04,2026-04-25 16:00:00,0.1531,49.83,34.34,58.16,3.898,0.1386,0.0199,29.33,False,Normal,0,train
PUMP_04,2026-04-25 17:00:00,0.1589,47.36,34.96,57.35,3.96,0.1416,0.0216,29.29,False,Normal,0,train
PUMP_04,2026-04-25 18:00:00,0.1376,51.21,34.46,58.73,3.947,0.1444,0.0194,29.25,False,Normal,0,train
PUMP_04,2026-04-25 19:00:00,0.1317,50.91,33.54,58.24,3.973,0.1384,0.016,29.21,False,Normal,0,train
PUMP_04,2026-04-25 20:00:00,0.1728,53.49,34.97,58.56,4.11,0.1481,0.0162,29.17,False,Normal,0,train
PUMP_04,2026-04-25 21:00:00,0.1567,52.65,35.39,55.77,4.086,0.1518,0.015,29.12,False,Normal,0,train
PUMP_04,2026-04-25 22:00:00,0.1611,48.72,33.47,58.01,4.034,0.1531,0.0155,29.08,False,Normal,0,train
PUMP_04,2026-04-25 23:00:00,0.1545,49.81,34.27,58.51,4.056,0.1524,0.0152,29.04,False,Normal,0,train
PUMP_04,2026-04-26 00:00:00,0.1591,50.05,34.42,58.01,3.92,0.156,0.0135,29.0,False,Normal,0,train
PUMP_04,2026-04-26 01:00:00,0.1564,51.91,33.88,57.84,4.051,0.1601,0.0066,28.96,False,Normal,0,train
PUMP_04,2026-04-26 02:00:00,0.153,49.57,33.51,57.84,3.922,0.1568,0.003,28.92,False,Normal,0,train
PUMP_04,2026-04-26 03:00:00,0.1293,52.02,33.41,56.95,4.049,0.1522,0.0116,28.88,False,Normal,0,train
PUMP_04,2026-04-26 04:00:00,0.1386,50.43,32.98,59.04,4.148,0.1485,0.0118,28.83,False,Normal,0,train
PUMP_04,2026-04-26 05:00:00,0.1698,48.8,34.56,57.65,4.082,0.151,0.0147,28.79,False,Normal,0,train
PUMP_04,2026-04-26 06:00:00,0.178,48.23,33.74,54.99,4.073,0.1542,0.0183,28.75,False,Normal,0,train
PUMP_04,2026-04-26 07:00:00,0.1624,51.53,35.04,57.27,3.917,0.1552,0.0186,28.71,False,Normal,0,train
PUMP_04,2026-04-26 08:00:00,0.1421,51.45,34.37,57.08,4.002,0.1534,0.0194,28.67,False,Normal,0,train
PUMP_04,2026-04-26 09:00:00,0.1601,51.64,33.99,57.61,4.026,0.1585,0.0154,28.62,False,Normal,0,train
PUMP_04,2026-04-26 10:00:00,0.1607,46.13,34.91,57.22,4.087,0.1622,0.012,28.58,False,Normal,0,train
PUMP_04,2026-04-26 11:00:00,0.124,49.8,34.0,57.87,3.946,0.1546,0.0188,28.54,False,Normal,0,train
PUMP_04,2026-04-26 12:00:00,0.1725,51.88,33.7,58.24,3.996,0.1536,0.0175,28.5,False,Normal,0,train
PUMP_04,2026-04-26 13:00:00,0.1603,47.85,34.48,57.05,4.134,0.1533,0.0173,28.46,False,Normal,0,train
PUMP_04,2026-04-26 14:00:00,0.1291,50.85,33.71,58.06,4.009,0.1511,0.0197,28.42,False,Normal,0,train
PUMP_04,2026-04-26 15:00:00,0.1416,49.17,34.14,58.8,3.825,0.148,0.0194,28.38,False,Normal,0,train
PUMP_04,2026-04-26 16:00:00,0.1363,48.59,34.25,57.57,3.915,0.144,0.0188,28.33,False,Normal,0,train
PUMP_04,2026-04-26 17:00:00,0.1597,48.91,34.07,58.79,3.952,0.1499,0.0167,28.29,False,Normal,0,train
PUMP_04,2026-04-26 18:00:00,0.1315,52.37,34.26,59.59,3.924,0.1431,0.0138,28.25,False,Normal,0,train
PUMP_04,2026-04-26 19:00:00,0.1224,51.34,34.26,56.87,4.026,0.1368,0.013,28.21,False,Normal,0,train
PUMP_04,2026-04-26 20:00:00,0.1395,49.82,34.13,58.35,4.097,0.1385,0.0124,28.17,False,Normal,0,train
PUMP_04,2026-04-26 21:00:00,0.1272,53.3,33.71,60.44,4.112,0.1361,0.0131,28.12,False,Normal,0,train
PUMP_04,2026-04-26 22:00:00,0.1594,47.31,33.4,58.29,4.118,0.14,0.0162,28.08,False,Normal,0,train
PUMP_04,2026-04-26 23:00:00,0.146,49.04,33.58,57.01,3.959,0.1377,0.0136,28.04,False,Normal,0,train
PUMP_04,2026-04-27 00:00:00,0.1321,52.4,33.61,58.59,3.988,0.1378,0.0136,28.0,False,Normal,0,train
PUMP_04,2026-04-27 01:00:00,0.1415,49.73,34.41,57.8,3.999,0.141,0.0113,27.96,False,Normal,0,train
PUMP_04,2026-04-27 02:00:00,0.1479,49.69,35.05,56.48,4.241,0.1423,0.0116,27.92,False,Normal,0,train
PUMP_04,2026-04-27 03:00:00,0.1522,49.82,34.01,57.8,4.038,0.1465,0.0093,27.88,False,Normal,0,train
PUMP_04,2026-04-27 04:00:00,0.1338,49.31,34.76,56.63,3.996,0.1422,0.008,27.83,False,Normal,0,train
PUMP_04,2026-04-27 05:00:00,0.142,51.39,33.6,56.03,3.934,0.1416,0.0078,27.79,False,Normal,0,train
PUMP_04,2026-04-27 06:00:00,0.1638,48.76,33.93,59.04,4.103,0.1469,0.0104,27.75,False,Normal,0,train
PUMP_04,2026-04-27 07:00:00,0.1786,54.03,33.91,55.19,3.907,0.153,0.0161,27.71,False,Normal,0,train
PUMP_04,2026-04-27 08:00:00,0.1506,47.88,34.37,59.68,4.027,0.1535,0.0159,27.67,False,Normal,0,train
PUMP_04,2026-04-27 09:00:00,0.1582,52.54,33.65,58.68,4.0,0.1545,0.016,27.62,False,Normal,0,train
PUMP_04,2026-04-27 10:00:00,0.1897,51.24,34.46,59.79,3.979,0.1638,0.0177,27.58,False,Normal,0,train
PUMP_04,2026-04-27 11:00:00,0.1559,48.98,34.23,60.0,4.159,0.1661,0.015,27.54,False,Normal,0,train
PUMP_04,2026-04-27 12:00:00,0.1205,50.39,34.11,59.35,4.05,0.1589,0.024,27.5,False,Normal,0,train
PUMP_04,2026-04-27 13:00:00,0.1555,51.27,33.67,57.49,4.089,0.1551,0.022,27.46,False,Normal,0,train
PUMP_04,2026-04-27 14:00:00,0.1479,50.94,33.02,57.26,3.912,0.1546,0.0222,27.42,False,Normal,0,train
PUMP_04,2026-04-27 15:00:00,0.1361,47.15,33.74,58.14,4.089,0.1509,0.0233,27.38,False,Normal,0,train
PUMP_04,2026-04-27 16:00:00,0.124,50.58,34.46,59.19,4.117,0.14,0.0155,27.33,False,Normal,0,train
PUMP_04,2026-04-27 17:00:00,0.1523,47.92,32.95,60.27,4.027,0.1394,0.0149,27.29,False,Normal,0,train
PUMP_04,2026-04-27 18:00:00,0.099,51.57,33.07,56.79,3.969,0.1358,0.0214,27.25,False,Normal,0,train
PUMP_04,2026-04-27 19:00:00,0.1336,51.6,33.84,58.97,3.94,0.1322,0.0192,27.21,False,Normal,0,train
PUMP_04,2026-04-27 20:00:00,0.1357,47.95,33.5,58.05,4.006,0.1301,0.0178,27.17,False,Normal,0,train
PUMP_04,2026-04-27 21:00:00,0.132,47.04,35.94,58.05,3.989,0.1294,0.0176,27.12,False,Normal,0,train
PUMP_04,2026-04-27 22:00:00,0.1431,49.54,34.15,58.78,3.956,0.1326,0.0181,27.08,False,Normal,0,train
PUMP_04,2026-04-27 23:00:00,0.1284,49.64,33.76,54.91,4.042,0.1286,0.0153,27.04,False,Normal,0,train
PUMP_04,2026-04-28 00:00:00,0.158,50.01,34.69,58.03,4.021,0.1385,0.0107,27.0,False,Normal,0,train
PUMP_04,2026-04-28 01:00:00,0.1961,50.63,33.97,56.52,3.974,0.1489,0.0254,26.96,False,Normal,0,train
PUMP_04,2026-04-28 02:00:00,0.1412,49.77,33.95,58.88,3.975,0.1498,0.0249,26.92,False,Normal,0,train
PUMP_04,2026-04-28 03:00:00,0.163,50.16,35.1,58.38,3.867,0.155,0.0237,26.88,False,Normal,0,train
PUMP_04,2026-04-28 04:00:00,0.1608,48.75,32.76,60.03,3.991,0.1579,0.023,26.83,False,Normal,0,train
PUMP_04,2026-04-28 05:00:00,0.1626,48.46,33.43,59.79,3.904,0.1636,0.0179,26.79,False,Normal,0,train
PUMP_04,2026-04-28 06:00:00,0.1529,50.91,34.32,57.28,3.973,0.1628,0.0183,26.75,False,Normal,0,train
PUMP_04,2026-04-28 07:00:00,0.1597,50.78,33.43,58.33,4.028,0.1567,0.0084,26.71,False,Normal,0,train
PUMP_04,2026-04-28 08:00:00,0.1618,49.46,33.42,59.94,3.855,0.1601,0.0037,26.67,False,Normal,0,train
PUMP_04,2026-04-28 09:00:00,0.169,48.42,34.5,58.58,3.98,0.1611,0.0052,26.62,False,Normal,0,train
PUMP_04,2026-04-28 10:00:00,0.1659,52.33,33.6,58.87,4.031,0.162,0.0055,26.58,False,Normal,0,train
PUMP_04,2026-04-28 11:00:00,0.1718,52.57,34.23,59.98,3.88,0.1635,0.0068,26.54,False,Normal,0,train
PUMP_04,2026-04-28 12:00:00,0.1389,51.71,33.85,59.79,3.953,0.1612,0.0118,26.5,False,Normal,0,train
PUMP_04,2026-04-28 13:00:00,0.1501,50.95,34.21,58.27,3.895,0.1596,0.0127,26.46,False,Normal,0,train
PUMP_04,2026-04-28 14:00:00,0.1426,48.37,33.95,59.33,4.072,0.1564,0.0143,26.42,False,Normal,0,train
PUMP_04,2026-04-28 15:00:00,0.1557,51.92,34.51,59.13,3.951,0.1542,0.0129,26.38,False,Normal,0,train
PUMP_04,2026-04-28 16:00:00,0.1178,50.87,34.57,60.08,3.947,0.1462,0.0181,26.33,False,Normal,0,train
PUMP_04,2026-04-28 17:00:00,0.1567,48.46,33.58,58.18,4.07,0.1436,0.0145,26.29,False,Normal,0,train
PUMP_04,2026-04-28 18:00:00,0.1447,51.06,33.03,59.58,3.981,0.1446,0.0143,26.25,False,Normal,0,train
PUMP_04,2026-04-28 19:00:00,0.1583,49.23,33.92,57.58,4.146,0.146,0.0153,26.21,False,Normal,0,train
PUMP_04,2026-04-28 20:00:00,0.142,51.24,33.65,58.63,4.044,0.1459,0.0153,26.17,False,Normal,0,train
PUMP_04,2026-04-28 21:00:00,0.1402,51.72,33.57,59.15,4.037,0.1433,0.0146,26.12,False,Normal,0,train
PUMP_04,2026-04-28 22:00:00,0.1351,50.78,32.96,58.91,4.04,0.1462,0.0093,26.08,False,Normal,0,train
PUMP_04,2026-04-28 23:00:00,0.1413,48.75,33.76,58.46,4.105,0.1436,0.0079,26.04,False,Normal,0,train
PUMP_04,2026-04-29 00:00:00,0.1195,50.93,34.03,58.05,3.752,0.1394,0.0125,26.0,False,Normal,0,train
PUMP_04,2026-04-29 01:00:00,0.1501,50.84,33.65,58.95,4.056,0.138,0.0103,25.96,False,Normal,0,train
PUMP_04,2026-04-29 02:00:00,0.147,48.95,33.97,58.71,3.935,0.1389,0.0109,25.92,False,Normal,0,train
PUMP_04,2026-04-29 03:00:00,0.1584,49.49,34.39,58.22,3.905,0.1419,0.0135,25.88,False,Normal,0,train
PUMP_04,2026-04-29 04:00:00,0.1481,52.86,34.85,58.9,3.989,0.1441,0.0133,25.83,False,Normal,0,train
PUMP_04,2026-04-29 05:00:00,0.1649,52.48,34.92,56.29,3.993,0.148,0.0156,25.79,False,Normal,0,train
PUMP_04,2026-04-29 06:00:00,0.1579,49.18,33.61,58.59,3.86,0.1544,0.0071,25.75,False,Normal,0,train
PUMP_04,2026-04-29 07:00:00,0.1322,46.97,33.55,56.03,3.905,0.1514,0.0116,25.71,False,Normal,0,train
PUMP_04,2026-04-29 08:00:00,0.1593,52.22,33.17,57.02,3.887,0.1535,0.0117,25.67,False,Normal,0,train
PUMP_04,2026-04-29 09:00:00,0.1693,53.18,34.49,58.47,3.933,0.1553,0.0134,25.62,False,Normal,0,train
PUMP_04,2026-04-29 10:00:00,0.1684,52.36,34.11,58.01,4.04,0.1587,0.0138,25.58,False,Normal,0,train
PUMP_04,2026-04-29 11:00:00,0.1392,49.47,34.85,56.04,3.97,0.1544,0.0154,25.54,False,Normal,0,train
PUMP_04,2026-04-29 12:00:00,0.1273,51.01,34.11,55.8,4.023,0.1493,0.0187,25.5,False,Normal,0,val
PUMP_04,2026-04-29 13:00:00,0.1637,48.61,33.67,57.65,3.937,0.1545,0.0173,25.46,False,Normal,0,val
PUMP_04,2026-04-29 14:00:00,0.1511,51.62,33.97,55.87,4.109,0.1532,0.0172,25.42,False,Normal,0,val
PUMP_04,2026-04-29 15:00:00,0.1283,49.13,33.87,56.4,3.963,0.1463,0.0176,25.38,False,Normal,0,val
PUMP_04,2026-04-29 16:00:00,0.1288,49.05,33.57,57.33,4.072,0.1397,0.0149,25.33,False,Normal,0,val
PUMP_04,2026-04-29 17:00:00,0.1407,49.87,34.05,59.08,4.005,0.14,0.0149,25.29,False,Normal,0,val
PUMP_04,2026-04-29 18:00:00,0.1528,49.16,33.48,56.62,3.938,0.1442,0.0142,25.25,False,Normal,0,val
PUMP_04,2026-04-29 19:00:00,0.1352,51.1,34.83,55.43,4.173,0.1395,0.0107,25.21,False,Normal,0,val
PUMP_04,2026-04-29 20:00:00,0.1189,48.72,32.97,59.62,4.099,0.1341,0.0117,25.17,False,Normal,0,val
PUMP_04,2026-04-29 21:00:00,0.1143,53.88,34.72,59.03,3.983,0.1318,0.0142,25.12,False,Normal,0,val
PUMP_04,2026-04-29 22:00:00,0.1327,50.83,33.7,58.44,4.074,0.1324,0.0142,25.08,False,Normal,0,val
PUMP_04,2026-04-29 23:00:00,0.1348,49.48,32.26,57.96,3.999,0.1314,0.0137,25.04,False,Normal,0,val
PUMP_04,2026-04-30 00:00:00,0.1332,48.54,32.92,60.51,3.978,0.1282,0.0091,25.0,False,Mechanical,0,val
PUMP_04,2026-04-30 01:00:00,0.1737,49.54,33.96,58.39,3.944,0.1346,0.0209,24.96,False,Mechanical,0,val
PUMP_04,2026-04-30 02:00:00,0.1315,49.69,33.75,58.11,3.999,0.1367,0.0196,24.92,False,Mechanical,0,val
PUMP_04,2026-04-30 03:00:00,0.1461,49.6,34.25,57.79,4.026,0.142,0.0164,24.88,False,Mechanical,0,val
PUMP_04,2026-04-30 04:00:00,0.1911,49.27,33.75,58.53,4.018,0.1517,0.0249,24.83,False,Mechanical,0,val
PUMP_04,2026-04-30 05:00:00,0.148,48.78,34.36,57.13,4.048,0.1539,0.0237,24.79,False,Mechanical,0,val
PUMP_04,2026-04-30 06:00:00,0.1603,51.38,34.02,59.35,4.0,0.1584,0.0214,24.75,False,Mechanical,0,val
PUMP_04,2026-04-30 07:00:00,0.1815,52.15,34.41,59.58,3.898,0.1598,0.0227,24.71,False,Mechanical,0,val
PUMP_04,2026-04-30 08:00:00,0.1577,48.74,34.54,59.55,4.034,0.1641,0.0183,24.67,False,Mechanical,0,val
PUMP_04,2026-04-30 09:00:00,0.1639,49.97,34.33,57.97,3.944,0.1671,0.0161,24.62,False,Mechanical,0,val
PUMP_04,2026-04-30 10:00:00,0.1462,47.35,33.85,58.48,3.869,0.1596,0.0128,24.58,False,Mechanical,0,val
PUMP_04,2026-04-30 11:00:00,0.141,49.24,34.88,56.45,3.983,0.1584,0.0143,24.54,False,Mechanical,0,val
PUMP_04,2026-04-30 12:00:00,0.1275,53.02,33.99,56.54,3.96,0.153,0.0189,24.5,False,Mechanical,0,val
PUMP_04,2026-04-30 13:00:00,0.1461,51.88,33.6,58.97,3.935,0.1471,0.0128,24.46,False,Mechanical,0,val
PUMP_04,2026-04-30 14:00:00,0.1528,51.01,33.79,59.15,3.898,0.1462,0.0121,24.42,False,Mechanical,0,val
PUMP_04,2026-04-30 15:00:00,0.1744,48.36,34.28,55.97,4.025,0.148,0.0155,24.38,False,Mechanical,0,val
PUMP_04,2026-04-30 16:00:00,0.1359,49.06,34.65,56.53,3.951,0.1463,0.0163,24.33,False,Mechanical,0,val
PUMP_04,2026-04-30 17:00:00,0.1613,49.34,34.46,56.96,3.929,0.1497,0.017,24.29,False,Mechanical,0,val
PUMP_04,2026-04-30 18:00:00,0.1573,51.66,34.47,58.5,4.036,0.1546,0.0132,24.25,False,Mechanical,0,val
PUMP_04,2026-04-30 19:00:00,0.1328,52.09,33.85,57.57,3.989,0.1524,0.0158,24.21,False,Mechanical,0,val
PUMP_04,2026-04-30 20:00:00,0.1457,50.16,34.73,56.7,4.035,0.1512,0.016,24.17,False,Mechanical,0,val
PUMP_04,2026-04-30 21:00:00,0.1478,51.53,34.09,57.73,3.994,0.1468,0.0113,24.12,False,Mechanical,0,val
PUMP_04,2026-04-30 22:00:00,0.1287,49.09,33.76,57.72,4.036,0.1456,0.0129,24.08,False,Mechanical,0,val
PUMP_04,2026-04-30 23:00:00,0.1485,50.69,32.95,59.21,3.891,0.1435,0.0107,24.04,False,Mechanical,0,val
PUMP_04,2026-05-01 00:00:00,0.1426,51.79,34.47,57.81,4.125,0.141,0.0083,24.0,False,Mechanical,0,val
PUMP_04,2026-05-01 01:00:00,0.1547,52.63,33.76,59.89,3.872,0.1447,0.0088,23.96,False,Mechanical,0,val
PUMP_04,2026-05-01 02:00:00,0.1585,48.51,33.47,55.69,4.079,0.1468,0.0105,23.92,False,Mechanical,0,val
